title,organization,course_certificate_type,course_duration,ratings,reviews_count,level,course_url,students_count,course_skills,course_summary,description,platform,course_img,paid,Type,Prerequisites,domain,instructor,lectures_count
AI Foundations for Everyone,N/A,N/A,3 - 6 Months,4.7,13.9k,Beginner,https://www.coursera.org/specializations/ai-foundations-for-everyone,"20,473",N/A,N/A,"Artificial Intelligence (AI) is no longer science fiction. It is rapidly permeating all industries and having a profound impact on virtually every aspect of our existence. Whether you are an executive, a leader, an industry professional, a researcher, or a student - understanding AI, its impact and transformative potential for your organization and our society is of paramount importance. 
 This specialization is designed for those with little or no background in AI, whether you have technology background or not, and does not require any programming skills. It is designed to give you a firm understanding of what is AI, its applications and use cases across various industries. You will become acquainted with terms like Machine Learning, Deep Learning and Neural Networks. 
Furthermore, it will familiarize you with IBM Watson AI services that enable any business to quickly and easily employ pre-built AI smarts to their products and solutions. You will also learn about creating intelligent virtual assistants and how they can be leveraged in different scenarios.
 By the end of this specialization, learners will have had hands-on interactions with several AI environments and applications, and have built and deployed an AI enabled chatbot on a website – without any coding. 
Applied Learning Project
Learners will perform several no-code hands-on exercises in each of the  three courses. At the end of the last course, learners would have developed,  tested, and deployed a Watson AI powered customer service chatbot on a website to delight their clients.
",Coursera,https://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png,Yes,N/A,N/A,N/A,N/A,N/A
AI Fundamentals for Non-Data Scientists,N/A,N/A,1 - 4 Weeks,4.7,194,Mixed,https://www.coursera.org/learn/wharton-ai-fundamentals-non-data-scientists,"14,341",N/A,N/A,"In this course, you will go in-depth to discover how Machine Learning is used to handle and interpret Big Data. You will get a detailed look at the various ways and methods to create algorithms to incorporate into your business with such tools as Teachable Machine and TensorFlow. You will also learn different ML methods, Deep Learning, as well as the limitations but also how to drive accuracy and use the best training data for your algorithms. You will then explore GANs and VAEs, using your newfound knowledge to engage with AutoML to help you start building algorithms that work to suit your needs. You will also see exclusive interviews with industry leaders, who manage Big Data for companies such as McDonald's and Visa. By the end of this course, you will have learned different ways to code, including how to use no-code tools, understand Deep Learning, how to measure and review errors in your algorithms, and how to use Big Data to not only maintain customer privacy but also how to use this data to develop different strategies that will drive your business.
",Coursera,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/UPenn_shield_with_banner.svg/1200px-UPenn_shield_with_banner.svg.png,Yes,N/A,N/A,N/A,N/A,N/A
AI Product Management,N/A,N/A,3 - 6 Months,4.7,330,Beginner,https://www.coursera.org/specializations/ai-product-management-duke,"18,425",N/A,N/A,"Organizations in every industry are accelerating their use of artificial intelligence and machine learning to create innovative new products and systems.  This requires professionals across a range of functions, not just strictly within the data science and data engineering teams, to understand when and how AI can be applied, to speak the language of data and analytics, and to be capable of working in cross-functional teams on machine learning projects.
This Specialization provides a foundational understanding of how machine learning works and when and how it can be applied to solve problems.  Learners will build skills in applying the data science process and industry best practices to lead machine learning projects, and develop competency in designing human-centered AI products which ensure privacy and ethical standards. The courses in this Specialization focus on the intuition behind these technologies, with no programming required, and merge theory with practical information including best practices from industry.  Professionals and aspiring professionals from a diverse range of industries and functions, including product managers and product owners, engineering team leaders, executives, analysts and others will find this program valuable.   
Applied Learning Project
Learners will implement three projects throughout the course of this Specialization:
1) In Course 1, you will complete a hands-on project where you will create a machine learning model to solve a simple problem (no coding necessary) and assess your model's performance.
2) In Course 2, you will identify and frame a problem of interest, design a machine learning system which can help solve it, and begin the development of a project plan.
3) In Course 3, you will perform a basic user experience design exercise for your ML-based solution and analyze the relevant ethical and privacy considerations of the project.
",Coursera,https://toppng.com/uploads/preview/duke-university-logo-for-duke-university-115629316023e5gh4vexk.png,Yes,N/A,N/A,N/A,N/A,N/A
AI Strategy and Governance,N/A,N/A,1 - 4 Weeks,4.9,68,Beginner,https://www.coursera.org/learn/wharton-ai-strategy-governance,"5,670",N/A,N/A,"In this course, you will discover AI and the strategies that are used in transforming business in order to gain a competitive advantage. You will explore the multitude of uses for AI in an enterprise setting and the tools that are available to lower the barriers to AI use. You will get a closer look at the purpose, function, and use-cases for explainable AI. This course will also provide you with the tools to build responsible AI governance algorithms as faculty dive into the large datasets that you can expect to see in an enterprise setting and how that affects the business on a greater scale. Finally, you will examine AI in the organizational structure, how AI is playing a crucial role in change management, and the risks with AI processes. By the end of this course, you will learn different strategies to recognize biases that exist within data, how to ensure that you maintain and build trust with user data and privacy, and what it takes to construct a responsible governance strategy. For additional reading, Professor Hosanagar's book ""A Human’s Guide to Machine Intelligence"" can be used as an additional resource for more extensive information on topics covered in this module.
",Coursera,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/UPenn_shield_with_banner.svg/1200px-UPenn_shield_with_banner.svg.png,Yes,N/A,N/A,N/A,N/A,N/A
AI and Climate Change,N/A,N/A,1 - 4 Weeks,4.8,39,Beginner,https://www.coursera.org/learn/ai-and-climate-change,"3,175",N/A,N/A,"In this course, you’ll start with a review of the mechanisms behind anthropogenic climate change and its impact on global temperatures and weather patterns. You will work through two case studies, one using time series analysis for wind power forecasting and another using computer vision for biodiversity monitoring. Both case studies are examples of where AI techniques can be part of the solution when it comes to the mitigation of and adaptation to climate change.
",Coursera,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F125559383%2F317212851579%2F1%2Foriginal.20210208-232017?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2246%2C2246&s=40aa0fb13fe40ce86241ae7b8fc8caea,Yes,N/A,N/A,N/A,N/A,N/A
AI and Disaster Management,N/A,N/A,1 - 4 Weeks,4.8,26,Beginner,https://www.coursera.org/learn/ai-and-disaster-management,"2,136",N/A,N/A,"In this course, you will be introduced to the four phases of the disaster management cycle; mitigation, preparation, response, and recovery.   You’ll work through two case studies in this course. In the first, you will use computer vision to analyze satellite imagery from Hurricane Harvey in 2017 to identify damage in affected areas. In the second, you will use natural language processing techniques to explore trends in aid requests in the aftermath of the 2010 earthquake in Haiti.
",Coursera,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F125559383%2F317212851579%2F1%2Foriginal.20210208-232017?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2246%2C2246&s=40aa0fb13fe40ce86241ae7b8fc8caea,Yes,N/A,N/A,N/A,N/A,N/A
AI and Public Health,N/A,N/A,1 - 4 Weeks,4.8,106,Beginner,https://www.coursera.org/learn/ai-and-public-health,"7,976",N/A,N/A,"In this course, you will be introduced to the basics of artificial intelligence and machine learning and how they are applied in real-world scenarios in the AI for Good space. You will also be introduced to a framework for problem solving where AI is part of the solution. The course concludes with a case study featuring three Jupyter notebook labs where you’ll create an air quality monitoring application for the city of Bogotá, Colombia.
",Coursera,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F125559383%2F317212851579%2F1%2Foriginal.20210208-232017?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2246%2C2246&s=40aa0fb13fe40ce86241ae7b8fc8caea,Yes,N/A,N/A,N/A,N/A,N/A
AI for Good,N/A,N/A,1 - 3 Months,4.8,139,Beginner,https://www.coursera.org/specializations/ai-for-good,"6,485",N/A,N/A,"The AI for Good Specialization showcases how AI can be part of the solution when it comes to addressing some of the world’s biggest challenges in areas like public health, climate change, and disaster management.
In these courses, you’ll learn from instructor Robert Monarch, who has over 20 years of experience building AI products in industry and working at the intersection of AI and public health and disaster management. Robert is also the author of Human-in-the-Loop Machine LearningOpens in a new tab, a book focused on human-centered AI applications. 
Throughout the courses, you'll hear from experts working on AI for Good initiatives aimed at addressing social and environmental issues. By combining human and machine intelligence, real-world datasets, best practices around data privacy, and ethical considerations, you’ll develop the knowledge and fundamental skills to tackle your own AI for good projects. 
These courses were built in partnership with researchers at the Microsoft AI for Good LabOpens in a new tab who offered their subject matter expertise throughout the development of the program. We are also grateful to Sasha LuccioniOpens in a new tab, Climate Lead and Researcher at HuggingFace for her help in forming the high-level program structure, outlining what kinds of topics and case studies would work best for these courses, and recruiting many of the experts that either appear in guest speaker videos or have contributed behind the scenes. 
Applied Learning Project
Use neural networks and other AI techniques to estimate air quality throughout the city of Bogotá, Colombia.
Develop an AI model to make wind power generation more predictable by providing forecasts 24 hours into the future.
Apply computer vision techniques to detect and classify animals for the purpose of biodiversity monitoring.
Build an image classification pipeline to perform damage assessment using satellite images taken after Hurricane Harvey in the U.S. in 2017.
Use natural language processing techniques to analyze trends in a corpus of text messages sent in the aftermath of the 2010 earthquake in Haiti.
",Coursera,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F125559383%2F317212851579%2F1%2Foriginal.20210208-232017?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2246%2C2246&s=40aa0fb13fe40ce86241ae7b8fc8caea,Yes,N/A,N/A,N/A,N/A,N/A
AI for Medical Diagnosis,N/A,N/A,1 - 4 Weeks,4.7,1.9k,Intermediate,https://www.coursera.org/learn/ai-for-medical-diagnosis,"65,382",N/A,N/A,"AI is transforming the practice of medicine. It’s helping doctors diagnose patients more accurately, make predictions about patients’ future health, and recommend better treatments. As an AI practitioner, you have the opportunity to join in this transformation of modern medicine. If you're already familiar with some of the math and coding behind AI algorithms, and are eager to develop your skills further to tackle challenges in the healthcare industry, then this specialization is for you. No prior medical expertise is required! 
This program will give you practical experience in applying cutting-edge machine learning techniques to concrete problems in modern medicine:

- In Course 1, you will create convolutional neural network image classification and segmentation models to make diagnoses of lung and brain disorders. 
- In Course 2, you will build risk models and survival estimators for heart disease using statistical methods and a random forest predictor to determine patient prognosis. 
- In Course 3, you will build a treatment effect predictor, apply model interpretation techniques and use natural language processing to extract information from radiology reports.

These courses go beyond the foundations of deep learning to give you insight into the nuances of applying AI to medical use cases. As a learner, you will be set up for success in this program if you are already comfortable with some of the math and coding behind AI algorithms. You don't need to be an AI expert, but a working knowledge of deep neural networks, particularly convolutional networks, and proficiency in Python programming at an intermediate level will be essential. If you are relatively new to machine learning or neural networks, we recommend that you first take the Deep Learning Specialization, offered by deeplearning.ai and taught by Andrew Ng.

The demand for AI practitioners with the skills and knowledge to tackle the biggest issues in modern medicine is growing exponentially. Join us in this specialization and begin your journey toward building the future of healthcare.
",Coursera,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F125559383%2F317212851579%2F1%2Foriginal.20210208-232017?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2246%2C2246&s=40aa0fb13fe40ce86241ae7b8fc8caea,Yes,N/A,N/A,N/A,N/A,N/A
AI for Medicine,N/A,N/A,1 - 3 Months,4.7,2.2k,Intermediate,https://www.coursera.org/specializations/ai-for-medicine,"41,247",N/A,N/A,"AI is transforming the practice of medicine. It’s helping doctors diagnose patients more accurately, make predictions about patients’ future health, and recommend better treatments. This three-course Specialization will give you practical experience in applying machine learning to concrete problems in medicine.
These courses go beyond the foundations of deep learning to teach you the nuances in applying AI to medical use cases.  If you are new to deep learning or want to get a deeper foundation of how neural networks work, we recommend taking the Deep Learning SpecializationOpens in a new tab.
Applied Learning Project
Medicine is one of the fastest-growing and important application areas, with unique challenges like handling missing data. You’ll start by learning the nuances of working with 2D and 3D medical image data. You’ll then apply tree-based models to improve patient survival estimates. You’ll also use data from randomized trials to recommend treatments more suited to individual patients. Finally, you’ll explore how natural language extraction can more efficiently label medical datasets.
",Coursera,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F125559383%2F317212851579%2F1%2Foriginal.20210208-232017?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2246%2C2246&s=40aa0fb13fe40ce86241ae7b8fc8caea,Yes,N/A,N/A,N/A,N/A,N/A
AI in Healthcare,N/A,N/A,3 - 6 Months,4.7,1.2k,Beginner,https://www.coursera.org/specializations/ai-healthcare,"24,463",N/A,N/A,"Artificial intelligence (AI) has transformed industries around the world, and has the potential to radically alter the field of healthcare. Imagine being able to analyze data on patient visits to the clinic, medications prescribed, lab tests, and procedures performed, as well as data outside the health system -- such as social media, purchases made using credit cards, census records, Internet search activity logs that contain valuable health information, and you’ll get a sense of how AI could transform patient care and diagnoses.
In this specialization, we'll discuss the current and future applications of AI in healthcare with the goal of learning to bring AI technologies into the clinic safely and ethically.  
This specialization is designed for both healthcare providers and computer science professionals, offering insights to facilitate collaboration between the disciplines.
CME Accreditation
The Stanford University School of Medicine is accredited by the Accreditation Council for Continuing Medical Education (ACCME) to provide continuing medical education for physicians.  View the full CME accreditation information on the individual course FAQ page.
Applied Learning Project
The final course will consist of a capstone project that will take you on a guided tour exploring all the concepts we have covered in the different classes. This will be a hands-on experience following a patient's journey from the lens of the data, using a unique dataset created for this specialization.We will review how the different choices you make -- such as those around feature construction, the data types to use, how the model evaluation is set up and how you handle the patient timeline -- affect the care that would be recommended by the model.
",Coursera,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAACoCAMAAABt9SM9AAAA21BMVEX///+aAACeEAsBemKXAACcAACVAACMAAD59PTZtbSuTk2qSkqhKyvBhoW0YmLx5eWgJSUAcVa3bW3jycnu39/Qo6Lr2dn17OyoPDqQAADev7/mz8++e3qKAAAAdVy3aGemNTO9dnWqQ0Hg29jIkZChIB3MmpmxWFetTUsAbFDUrKu1ZGOvVFLV5N+hIyDKlZXSqKfBgoFkopKcEhKozsWKtKh1qpzE39nm8O2dxbvdwL8XgGns//zT7edJlYL/6utVlIPsw8TK4duoyL+80cqRwbXisLI1h3Pe499XSxpPAAAUOElEQVR4nO2deX/auNbHLZCESQBjbGyMKdsQtoQQshCa3GYmaTPt+39FjxYvkmyWJGTuczv6feaPgmPZ+iIdnXO0jGFoaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWn9TvKdcvOq7R672HDL981JbbeWx36T42l8CSEggmBlHalIP7xaDWGQf3FU6rd2q7Q60nscW2UIUAERFQoFhEcfL9AEABP6pECQe331Ze9DmqXex9/jEzSChBE8WQ0uyT8KBXyEIq9GN5R8AV3mXe2Uxka519ih3tyYH0rLLS9XjcZqtWyWw2N1i60qU1Y37DFt8k/YPk6xCFBYlZwrjS9XRjmAkjCWPwcEZ+li/1P8FTEdgPYKRK0IDD4Xl0mbE/T4hxCCwZHK7aAtsGqludEMgCQ4H0P5m2BkPOyn1cHsKSiyIaQiRx+iJC1JC0D9+FMPHavc8ZaWdVFqG2OFFcCbECtfBVXDKQ13P6PPngHrvcagMYUQfTos2l1QMvT4/rHKbbKKnKhfn5YejJHKClZufwVK0wK4Y4RBa9cjhrQ1wZEZffQasAA/tRu6tBeC8fELzofVKoXGSm1E4Ob5eu3WMrQGhhfkGb34CaIBYSrDz4VVpnUCzU8qWIXVD0JjkGGF/TvbXmRgAdwz3OBs6xMA7ROyDzLBYjccecZxtWSwykcu1ciFZd4EntHIsAKg7xcf/xxlYAFcMyx8ZuY/4IE1LLkltQNX/HDsaq3QPwaLsHKNWg6roLPoFu3/tLJX4AmhBfNpVZnFkr9zvwiwEDx2tXr/HKxT0gwmOaygczsrdu/zmhyAp4YP+rkPmOTAMp0U7AAdvVrn/yCsnjHJdjUAB9/Wj8XutZfDitGq5hv5EwZrSx9lvfTo1Zr+g7BqxmUeD+J/3nWL3adNPRfXNlj8zR+2PJ6O8uBIwUiik38UVh4O7NwWu8Vi0b6t5rQ7UNgGq7EtRKByAbkKrnwrUnrFqw5pPNVfOTm3PdB41Cx3hgjUJ8vMYMocOzB2PSJx2HWqFwUSdtVr47zx1+mwQked6lz2YtvVSQWA+rA3YiPHAbBw+3pGUBW7d3+qvupuWCxEKIDccHuO+cUk1IwvWFPIAyOEYCVFaPmW1x73AMSGT1wbEmiSPwBwKI211gUPqXipaSg2AhDxSJjcUk9bs+eG7WanRZ/uU4NMLuM0mHQb9DkoCtYKB8Jyfv2yKS372r95CywX81cfZsyWN2TpE0HxOPCAeczNvkQ4aQdfaEaJNkY0xii9DeG0+bkT8UoB1aLvHcA4AZqSYsFXK36fEmYxPjUHML4VxknNKKqlNYyvHdINA+QzWMXik5szIG6FxYdD+nqKaeoE5MWjS3LLCjEJJDujRoHDREm2bd4c8jsKgN6D4wIKOGlbzQBCoWXhqGZN2oYRHDy47sOAA4h9v/k4KbQQB/rR70OaBf0aDK7K5WYvftu9sGDfWfxkqGy/vcwxWtth+XH7gROpcblh6J2xn3vphZH4FQRa3NS0Ae+mQpjXi9BXQ1qYu+Q1QEkob7quFdksyyXiROa0eaNChMfi+dN0iB7EeKe1OkWNuNEwWWvCydPH8CBY8Pzb48zuMli/Bplgeicsw8FxA86MUJesWkqTa8JJ/E+Lv15fKIx9k9bT5zylNEZmNOSmACQ3mQphD6a/iTmABcwtPMuMYmF+Yn7QaIjD+x8L747R6r5uxtl+uAMWNUFx47qQLddl3iBfFvJPI1YtISvsKrBYJpSUIc6cZGDVma8nfFHmpcS/Em/8MBoERwHP7nSA0qoPdR1wvY6f1xzWbLbOWq1dsAwXJdZRjm1yYYniv7kQWloqLINb7ppwkwqL8UQ3mQejevTJlJ/SZqVbmNlG8a4DYUG89NfcwP/1/fv6W+VNsEgEEpviQtrHjANgRdXw1C8EWDzXK2bUVFgt9llK2TSBWK6p/iRUzEGUWuyBsIKGecdNVtF+eT4ZDDNWaw8sYquTxoXSlzrbm0zh1UhdgywsVm/y/FQKrKiTSclZS+q8ubCw8jMZh8GCBe82QkVprRfPZ2/rhkxJ40LpW/FX3g8rNbJZWDzVJ3YXBdYVb0VyudzET6RCJVgPMHvXAbBwbfNEemBCq2s/bZYBVrQXlvEQNy6U1GwPLKfDHdOdsB7UMUCF1cj00/hv4vnSPFjVnDBtPyw4+Dbrdu2fXxNaxeLsq0/jLlH7YRnmJHK5QDyZsAtWuUbcS94Yd8IKM9OoCqw+UkcAI7J08V15sC5y7toPC2+K67/Wt65rxy2LBT0G8Snpf9ShpBGr1+jvJMV0FblcOKrsVljtHmZhzTFgcV+tIz9ghIRy8mDxQbbxVliOU22OTm8WMawfT7bdnV3PS7KCurFfvGZJTfJhmVXA/GiAp1eqy3ksWDy+j1yrPFj8LnkpxyE2i8RgGJmPEavHP//+4+XH9/Wmk2RWmLyD5h3m/CUGO2A9QD7PWLkyYwP/abCkQnNgyXcd6Dr0zJ+xybLvJ/PxaDkavG+itMJswVR4IwVWm8cmwzD9i2PAUnJEq302i991Lt10kOtwGd52U/NubxofmPbjE5VD4Y1kWPzFQVV854/BuhGfGIsPkX2pUNlmFd4zGgI82Py0i4Lsl2Y1zhPkJTJ3ikXCO2BV5apJUZvxLlgT0UuIxbz62BrkwRoioZ9GOsB1uPg2K8qaXfu9L5Fd7+9m86Bab1Y3dCGgkGGxUShNRBwBFg/GFf9cenIeLO5byJMHB4yGXuoxpH7pren7vmmaYdDPpxSpoS4qdNgDq+Irz8XrWO53+2E5+2CFOU+RCefBaks+PtcB3fDFLnaJyVp3pcb13Wo/PDy0DW83rSpW1rCwYShOjqDMqgRfeW816MhmHdoZD54n/1I4KGu0+NRD7EXlxobcyZEXaWQKUmDB3tfZ4/X1V9dMnFIWJ9oujXiC2h5aI6isZrkRJ1370jsL752YQrVlWeoXvAYSrIqSZRgDtdr8KUkyWv2FmHj6VMrslDPrs1RYy+vv4Xh0Uo3Dne6PX3eEl33P/grvoTUC8juMpIxajb+Q+AdK61dTNJkEV06cXFDbK29aQnTIJ/gTj9NVn0Jl8mgD9YVEYybBocIafRsFwUl4Gzcs2w9W7v16dteBCa3tYeGYrhdMP3ag9Ns0Mzn26AeNKuLxaS06akV4HDWylgMXJu4iVdMveGIbJC2YJdNRGnE4aiKIv1w8XzKOyvYmmREyMxpOMAxv4xQ8aVnXIQ7q4823c57U2k2L4gCgMXeIl3HVYBMv6CZNhkeGoUq7ld+ktYmmzhC8qF2AaPawAFonJVdAI1rrKVLwudl5hWbk6LK2Y/UYK5TiXWZ/M6pGHPfDfmPV6RXiaSPh4RkDD3F4Peu+mncJrc0VxBjECcCdtHjbQWxeKpqxE5egjqNfD4I6ialYcFGNXpFOS4FWLZ5I4x64H01HpcurnaiEdNg6idativMg82j6C02nvM6glbJyeaEAqTFJJ0nB8XnMG/4Jnozjn4bAUmZRYTP8IxysElgkit6Ia9rwZDutMl9oH/1EdPpYXvbQiSczEIrnnEaYJxsAwg3DimrJulB5xWdf6ZrnJS3HLPeSb+pNWgNnGa2KRgiedZZJz7KGMJ6OZr9datGaSREI9wdV2X9AybwruWce8hlwiIN4yvp0kl2ljHFpsonnWO+K9mz2cigtw2s2WtEk6k2vmQmUnClfLo5WyQjndti0K+rQX9odYohbrJWYeNjrdVar1aA3ObmkLnkIh5Neg3zT611MC7RxTSsn/G86vd50KBouj5bKazO9Sr8mhU56PXLDqtGrTftI2ZlTvqBdgvAZks73EMCL6jy00ka5Ks0z65QhfL634074p7P45W1WYhqe0TrdQou/E9G2a57jqPsITEt4o6MtQPXDcrn85p1PruM48Zr6zMXBF5VWsDKvk+jQ/tGkHpY8ZYHPD8iU/pbK0LJebcF9t9fWSXaW9d8KS6GFfTnpQKLEe6euTIbtn935bdX5cpXQguPXu/XPRwmX/XOjLKX8F8MSacFOezAq/3knxdFdW1kt+W+GxWhFHgQkY3dpeS3A+ssudn86WMOKxWnxCdRg+LxIzVZ3bX59fJy9FDSsRJRWNH/j3z8JJr7719+1cvvXfQNqWIk6pTFxx5wHc/Fod0WLZb9aowBXdcsStWJJ9rPFzLbXazmrvN4sZSf/Xw/LoKsZnPn19ffN6Fk08F0SS786gYaVUaO5nASXvtiyfvz4ac9ue9pmZeU0Os8LwSntXv/ddxa3t22sYfmKnOb9nTLJuliVglbtTHdDYxjIq2O+OE9yaEhofbWeRx8KdxzPoj+EGyfn/NAlX1jutnNeDPMCXx5tF7o5xZXjFHZ64ckKjZ8KLDIcPiorlt8IqxGdExHvI/CGAdsysfUEhg4ooO1bi9+oBsisBHynTs8NV2LlG3+psCivD8Hik3tAnlgWNweootM8cPvlt2mICqiw/88O0GnN6AsrRkvjxVM3chgku9WHH4I1QsoyILhzw3wZA1zdfvltmpPCjnM+E4F1mkLA7ddZtKZ7/UN0tX6sPuZnNYE0tWcYaPey5bC5bYPnOxQ2hTnCwQe2cZJumMKCF/cz1qjs2evzH6Kht7+6x4V1A46+pfUgWcEHHiu1LNz+SVN9X2/vf41LDFa6Hv7JwseE1Uf/HViVj5yBJMPa2PbT4rk2LGCIKazu+olE1cx82a8d+Emw6KyYFYbK8L57tHeVP6eDhymsKPE8V5xfiqeMagi8eUFeKgJrmPbC29m9c8Onchgs23LuX7/evj7SViYc43MsWL7rtcetKbH/zLeI5l29dnnZA9R1CPrDyaRVDyiFIRpOLvrsn16NLROeMj/NCp15tYWMJS2DnVViTTA7ziqg5YUPtDDuOpjTeE8RGhsObk0nJy22cMYP6tPJsLLvgCQRFhjeLxqxIeew/ghajfPTQXhPnK3F8bvhGNJtyn16ZBw7Domv1G0O6U5lunrBPKebmBu8jZQhAieU1QjDy0GDzilTNmUUkD+q99kcND2qy8MITqurCmTj7bhFC2PbAcggVYj3vJI7rUs6kc2XMpgDgGBn61xnCksw8Kt0YiKChVnZwcRfz76m09LH64ZNdp6TY/n0OKRCPM9O/5wv9aCHG8QdB3Pfi0QTrAHVUAGzMujaIIQ6nRvAFn9dIu6VzDEvbQmidchOOCCD8JitjqX9ki6ciL05F247M2AbLABTs5TA4hfw34v73ifAsmDiXq9QspjMg7Fb1kHJjR6HRBpOsqA3cvPjSq9oJyUlRiuS+rxbhzBZe0vcPXHdaAEky7TG4ICjIWRYgmRYdMNm4zMMvJ/CoiuSop0rKSwXJnvAOohdnaB4FdAERctRcdxCaM2dBFaTV1+BJYyGY5DsqqigAyKGg2EBIPjw8GiwzBQW3Y8YLfJzE1h0bWW07gyyTmbipDWsYs8Wi8ERZSMtpBVgdWRYZnKjBZWNO7kiTmkr70yQHFiCPgfWCYo5WCmseWxx5oA1ozL9zE63HPRRtCRNgmWwsyUFB2E7LNo2+ecxgFtTIKmGQyNzsh+H9Ws7LOIF9w7Z6JTqIFgXebCMuHP2+a4WujMQ8kCWjmos6JNhXVFacJI4XTtgPcBokX4FHXKu4rzUMLy8I1TQy1ZYgWNUS287ZjYbGwJuaUVYjVxYtIJNasZ4bzwnH5104yNDIsMylnRJHEqC5x2w6GJdzAYFcFB95qWakXMoCOzQ9cr2r7xjyEJjUHrjgYTzbCDN2/1+WNR+XZIAGPDFkjWUPZ1SgWV4dbb8PlqhuQvWCLCePAYHnkvYLk0oWYVVa8NinPuccww8o/FWVszSSKk+GFV5Pyxm4j0DRmNgDWWPnFJh0bXHtLdmXIcMLAsz96Ou7ozaqnbphIzgEi54uolnK9SmhV12AuwbRV9YOj0PRl6CCGuSD4u1yjKI9i5Rb0ztMllYhpmm/BRYMukpfSZpKwcnbug5raZICw43UbphtlDOuIO+MSm9PSVkKvVxQORP5ht4V4RFTfzZMD5ogKADat5TKjw+NI80SL4RQ4Gl7Hekv0QTvCEtG5b6hnkjeO9+mvZbSG2LsLoovScv15I7wDmKLKqfC8uTYHWYvY4YUOxqkhWKsM4ir4GMKRlYVZRzL6gPD3GyEoV09XGyvA//LUzfz9Z+ghEC0xiW3pXjaFNP3BQ+RZW3YDo10ZdgpY4l3ZSSWjy60TI5toWbZQnWRVTxEYqy/GFKng7KysZ8yg8d4mSlcoMbmhjjrHov4pbD7qMZnYIBb0yjH7zzUNYeeWU0Z4TcFYxCYL67La5oeiIg7Rz99N6KOAKyo5tgq+l47WarRL+h26HSDSoNHj+7IEZaTqJytqGDfesngx87h/CNh1dbmJBoBRgHePkys0XNHhdjSK8QP7TyXlbEMmO6BB9cnlHrmOQrazRN0o4qRf7N29OQfpv+2nMgjg7+Gf3fCtBsCOa7JGi2Jt3H1CM+4uS8BRGO9oe3aGHRa9O9KfBsUimlhVMD8db5DJ+e02pZ9NDrl4WiF7ZU3TLM+keOdndXhWj+sB9vJqpiWO9fIlppD0BUIX59MDKGGJz1Kwine5FwIPX9qz7z3iusCY0DUka/DoPod2yf8KPsJ/yWOgaXrDDeNFfszolQjTJ4x0nZhJazRzf4gyv6TTd01PTxIcr83wpM1/O2p+p819t+0LkbKp0DHuxkiS8ASnuk7lP9LeS+wckSZe7Rsd/z/4Wqh2SytLgOymRpMc0PymRpMaHjLdf5jVVlZn0Fjn5A/W+oMobL0OmB9/gN/zrR0I7uWu3/t1/kf0HmCtFY4mr/X2ox/Z6Oo5aWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWlpaWltab9H8TTJ0s3Lo4SQAAAABJRU5ErkJggg==",Yes,N/A,N/A,N/A,N/A,N/A
